8.0365e-13 8.6329e+08 8.0365e-13
8.0897e-13 8.7406e+08 8.0897e-13
8.1432e-13 8.8496e+08 8.1432e-13
8.1970e-13 8.9599e+08 8.1971e-13
8.2513e-13 9.0715e+08 8.2513e-13
8.3058e-13 9.1845e+08 8.3059e-13
8.3608e-13 9.2988e+08 8.3608e-13
8.4161e-13 9.4145e+08 8.4161e-13
8.4718e-13 9.5315e+08 8.4718e-13
8.5278e-13 9.6500e+08 8.5278e-13
8.5842e-13 9.7699e+08 8.5842e-13
8.6410e-13 9.8912e+08 8.6410e-13
8.6982e-13 1.0014e+09 8.6982e-13
8.7557e-13 1.0138e+09 8.7557e-13
8.8136e-13 1.0264e+09 8.8136e-13
8.8719e-13 1.0391e+09 8.8720e-13
8.9306e-13 1.0520e+09 8.9306e-13
8.9897e-13 1.0650e+09 8.9897e-13
9.0492e-13 1.0782e+09 9.0492e-13
9.1090e-13 1.0915e+09 9.1090e-13
9.1693e-13 1.1050e+09 9.1693e-13
9.2299e-13 1.1187e+09 9.2300e-13
9.2910e-13 1.1325e+09 9.2910e-13
9.3524e-13 1.1465e+09 9.3525e-13
9.4143e-13 1.1606e+09 9.4143e-13
9.4766e-13 1.1749e+09 9.4766e-13
9.5393e-13 1.1894e+09 9.5393e-13
9.6024e-13 1.2041e+09 9.6024e-13
9.6659e-13 1.2189e+09 9.6659e-13
9.7298e-13 1.2339e+09 9.7299e-13
9.7942e-13 1.2491e+09 9.7942e-13
9.8590e-13 1.2644e+09 9.8590e-13
9.9242e-13 1.2799e+09 9.9242e-13
9.9899e-13 1.2957e+09 9.9899e-13
1.0056e-12 1.3116e+09 1.0056e-12
1.0122e-12 1.3276e+09 1.0122e-12
1.0189e-12 1.3439e+09 1.0189e-12
1.0257e-12 1.3604e+09 1.0257e-12
1.0325e-12 1.3770e+09 1.0325e-12
1.0393e-12 1.3939e+09 1.0393e-12
1.0462e-12 1.4109e+09 1.0462e-12
1.0531e-12 1.4282e+09 1.0531e-12
1.0601e-12 1.4456e+09 1.0601e-12
1.0671e-12 1.4633e+09 1.0671e-12
1.0741e-12 1.4811e+09 1.0741e-12
1.0812e-12 1.4992e+09 1.0812e-12
1.0884e-12 1.5174e+09 1.0884e-12
1.0956e-12 1.5359e+09 1.0956e-12
1.1028e-12 1.5546e+09 1.1028e-12
1.1101e-12 1.5735e+09 1.1101e-12
1.1175e-12 1.5926e+09 1.1175e-12
1.1249e-12 1.6120e+09 1.1249e-12
1.1323e-12 1.6315e+09 1.1323e-12
1.1398e-12 1.6513e+09 1.1398e-12
1.1473e-12 1.6713e+09 1.1473e-12
1.1549e-12 1.6916e+09 1.1549e-12
1.1626e-12 1.7121e+09 1.1626e-12
1.1703e-12 1.7328e+09 1.1703e-12
1.1780e-12 1.7537e+09 1.1780e-12
1.1858e-12 1.7749e+09 1.1858e-12
1.1936e-12 1.7964e+09 1.1936e-12
1.2015e-12 1.8180e+09 1.2015e-12
1.2095e-12 1.8399e+09 1.2095e-12
1.2175e-12 1.8621e+09 1.2175e-12
